Iteration,maxHeapInsertTimes,maxHeapIncDecTimes,maxHeapExtractTimes,minHeapInsertTimes,minHeapIncDecTimes,minHeapExtractTimes,maxLinkedListInsertTimes,maxLinkedListIncDecTimes,maxLinkedListExtractTimes,minLinkedListInsertTimes,minLinkedListIncDecTimes,minLinkedListExtractTimes,maxLinkedOrderedListInsertTimes,maxLinkedOrderedListIncDecTimes,maxLinkedOrderedListExtractTimes,minLinkedOrderedListInsertTimes,minLinkedOrderedListIncDecTimes,minLinkedOrderedListExtractTimes,,maxHeapInsertTimes,maxHeapIncDecTimes,maxHeapExtractTimes,minHeapInsertTimes,minHeapIncDecTimes,minHeapExtractTimes,maxLinkedListInsertTimes,maxLinkedListIncDecTimes,maxLinkedListExtractTimes,minLinkedListInsertTimes,minLinkedListIncDecTimes,minLinkedListExtractTimes,maxLinkedOrderedListInsertTimes,maxLinkedOrderedListIncDecTimes,maxLinkedOrderedListExtractTimes,minLinkedOrderedListInsertTimes,minLinkedOrderedListIncDecTimes,minLinkedOrderedListExtractTimes
476,0.0035762786865234375,0.0021457672119140625,0.012159347534179688,0.0057220458984375,0.002384185791015625,0.011205673217773438,0.022649765014648438,0.026226043701171875,0.0667572021484375,0.02384185791015625,0.10657310485839844,0.06580352783203125,0.09226799011230469,0.15544891357421875,0.002384185791015625,0.00858306884765625,0.152587890625,0.0021457672119140625,,3.6535263061523438,2.7625560760498047,8.01849365234375,4.017114639282227,2.6357173919677734,7.917165756225586,13.763904571533203,43.784141540527344,71.87747955322266,12.592315673828125,44.88682746887207,73.76742362976074,16.638755798339844,100.4941463470459,1.6827583312988281,17.685413360595703,116.11151695251465,1.451730728149414
477,0.005245208740234375,0.0030994415283203125,0.009775161743164062,0.0040531158447265625,0.0035762786865234375,0.010967254638671875,0.022411346435546875,0.0553131103515625,0.11944770812988281,0.021457672119140625,0.05936622619628906,0.06270408630371094,0.012874603271484375,0.22912025451660156,0.0021457672119140625,0.06771087646484375,0.05602836608886719,0.0019073486328125,,3.658771514892578,2.765655517578125,8.028268814086914,4.021167755126953,2.639293670654297,7.928133010864258,13.78631591796875,43.839454650878906,71.99692726135254,12.613773345947266,44.94619369506836,73.83012771606445,16.651630401611328,100.7232666015625,1.6849040985107422,17.753124237060547,116.16754531860352,1.4536380767822266
478,0.003337860107421875,0.00286102294921875,0.011444091796875,0.004291534423828125,0.0045299530029296875,0.011205673217773438,0.023603439331054688,0.018835067749023438,0.06318092346191406,0.038623809814453125,0.015497207641601562,0.06651878356933594,0.025272369384765625,2.2542476654052734,0.0019073486328125,0.02765655517578125,1.7223358154296875,0.0019073486328125,,3.662109375,2.7685165405273438,8.039712905883789,4.025459289550781,2.6438236236572266,7.939338684082031,13.809919357299805,43.85828971862793,72.06010818481445,12.652397155761719,44.96169090270996,73.89664649963379,16.676902770996094,102.97751426696777,1.6868114471435547,17.780780792236328,117.8898811340332,1.455545425415039
479,0.003337860107421875,0.0400543212890625,0.026702880859375,0.0035762786865234375,0.023603439331054688,0.018835067749023438,0.045299530029296875,0.9977817535400391,0.08177757263183594,0.024080276489257812,0.3426074981689453,0.2944469451904297,0.06031990051269531,0.35309791564941406,0.0057220458984375,0.026464462280273438,1.2195110321044922,0.0059604644775390625,,3.665447235107422,2.8085708618164062,8.066415786743164,4.029035568237305,2.6674270629882812,7.958173751831055,13.855218887329102,44.85607147216797,72.14188575744629,12.676477432250977,45.304298400878906,74.19109344482422,16.73722267150879,103.33061218261719,1.6925334930419922,17.8072452545166,119.1093921661377,1.4615058898925781
480,0.010013580322265625,0.010251998901367188,0.030755996704101562,0.0035762786865234375,0.011444091796875,0.022172927856445312,0.023603439331054688,0.0286102294921875,0.27441978454589844,0.02384185791015625,0.16546249389648438,0.202178955078125,0.022172927856445312,0.21076202392578125,0.00286102294921875,0.046253204345703125,1.0595321655273438,0.002384185791015625,,3.6754608154296875,2.8188228607177734,8.097171783447266,4.032611846923828,2.6788711547851562,7.9803466796875,13.878822326660156,44.884681701660156,72.41630554199219,12.700319290161133,45.46976089477539,74.39327239990234,16.759395599365234,103.54137420654297,1.695394515991211,17.853498458862305,120.16892433166504,1.4638900756835938
481,0.005245208740234375,0.013589859008789062,0.014781951904296875,0.007152557373046875,0.017642974853515625,0.021219253540039062,0.023365020751953125,0.22673606872558594,0.22125244140625,0.02288818359375,0.5803108215332031,0.21719932556152344,0.05078315734863281,0.5891323089599609,0.0030994415283203125,0.027894973754882812,0.6194114685058594,0.0026226043701171875,,3.680706024169922,2.8324127197265625,8.111953735351562,4.039764404296875,2.696514129638672,8.001565933227539,13.90218734741211,45.11141777038574,72.63755798339844,12.723207473754883,46.050071716308594,74.61047172546387,16.810178756713867,104.13050651550293,1.6984939575195312,17.881393432617188,120.7883358001709,1.466512680053711
482,0.004291534423828125,0.021457672119140625,0.041484832763671875,0.00476837158203125,0.014781951904296875,0.010967254638671875,0.023365020751953125,0.06604194641113281,0.09107589721679688,0.027418136596679688,0.025987625122070312,0.08177757263183594,0.013589859008789062,0.293731689453125,0.00286102294921875,0.06008148193359375,0.2872943878173828,0.0026226043701171875,,3.68499755859375,2.853870391845703,8.153438568115234,4.044532775878906,2.7112960815429688,8.012533187866211,13.925552368164062,45.177459716796875,72.72863388061523,12.750625610351562,46.076059341430664,74.6922492980957,16.823768615722656,104.42423820495605,1.70135498046875,17.94147491455078,121.07563018798828,1.4691352844238281
483,0.0064373016357421875,0.006198883056640625,0.010967254638671875,0.0035762786865234375,0.0040531158447265625,0.010967254638671875,0.05626678466796875,0.080108642578125,0.06961822509765625,0.058650970458984375,0.07152557373046875,0.06866455078125,0.033855438232421875,0.4925727844238281,0.002384185791015625,0.08797645568847656,0.44345855712890625,0.0026226043701171875,,3.691434860229492,2.8600692749023438,8.164405822753906,4.04810905456543,2.7153491973876953,8.023500442504883,13.981819152832031,45.257568359375,72.79825210571289,12.809276580810547,46.14758491516113,74.76091384887695,16.857624053955078,104.91681098937988,1.7037391662597656,18.029451370239258,121.51908874511719,1.4717578887939453
484,0.0045299530029296875,0.004291534423828125,0.010967254638671875,0.0073909759521484375,0.015735626220703125,0.008106231689453125,0.03814697265625,0.02002716064453125,0.056743621826171875,0.05650520324707031,0.05555152893066406,0.06532669067382812,0.030517578125,0.18715858459472656,0.0030994415283203125,0.03695487976074219,0.1392364501953125,0.0026226043701171875,,3.695964813232422,2.864360809326172,8.175373077392578,4.055500030517578,2.7310848236083984,8.031606674194336,14.019966125488281,45.27759552001953,72.85499572753906,12.865781784057617,46.2031364440918,74.82624053955078,16.888141632080078,105.10396957397461,1.706838607788086,18.06640625,121.6583251953125,1.4743804931640625
485,0.00476837158203125,0.00762939453125,0.01621246337890625,0.0035762786865234375,0.00858306884765625,0.01049041748046875,0.04649162292480469,0.34999847412109375,0.0629425048828125,0.03790855407714844,0.009059906005859375,0.06437301635742188,0.009775161743164062,0.12063980102539062,0.0026226043701171875,0.05936622619628906,0.3371238708496094,0.002384185791015625,,3.700733184814453,2.871990203857422,8.191585540771484,4.059076309204102,2.7396678924560547,8.042097091674805,14.066457748413086,45.627593994140625,72.91793823242188,12.903690338134766,46.212196350097656,74.8906135559082,16.897916793823242,105.224609375,1.7094612121582031,18.12577247619629,121.99544906616211,1.4767646789550781
486,0.0030994415283203125,0.00286102294921875,0.01049041748046875,0.0054836273193359375,0.00286102294921875,0.010013580322265625,0.025033950805664062,0.06103515625,0.1266002655029297,0.051021575927734375,0.16117095947265625,0.06651878356933594,0.03528594970703125,0.11682510375976562,0.0030994415283203125,0.013589859008789062,0.22172927856445312,0.0026226043701171875,,3.7038326263427734,2.8748512268066406,8.202075958251953,4.0645599365234375,2.7425289154052734,8.05211067199707,14.09149169921875,45.688629150390625,73.0445384979248,12.9547119140625,46.37336730957031,74.95713233947754,16.933202743530273,105.34143447875977,1.7125606536865234,18.139362335205078,122.21717834472656,1.4793872833251953
487,0.00476837158203125,0.0054836273193359375,0.018835067749023438,0.0050067901611328125,0.004291534423828125,0.014543533325195312,0.024080276489257812,0.03838539123535156,0.07486343383789062,0.024557113647460938,0.23794174194335938,0.08726119995117188,0.057220458984375,0.3650188446044922,0.003337860107421875,0.00667572021484375,0.6046295166015625,0.0030994415283203125,,3.7086009979248047,2.8803348541259766,8.220911026000977,4.06956672668457,2.7468204498291016,8.066654205322266,14.115571975708008,45.72701454162598,73.1194019317627,12.979269027709961,46.61130905151367,75.04439353942871,16.99042320251465,105.70645332336426,1.7158985137939453,18.146038055419922,122.82180786132812,1.4824867248535156
488,0.0059604644775390625,0.009059906005859375,0.0152587890625,0.003337860107421875,0.006198883056640625,0.009298324584960938,0.02193450927734375,0.13947486877441406,0.08225440979003906,0.024080276489257812,0.13399124145507812,0.07033348083496094,0.0050067901611328125,0.18930435180664062,0.00286102294921875,0.0667572021484375,0.12087821960449219,0.002384185791015625,,3.7145614624023438,2.889394760131836,8.236169815063477,4.072904586791992,2.753019332885742,8.075952529907227,14.137506484985352,45.86648941040039,73.20165634155273,13.003349304199219,46.74530029296875,75.11472702026367,16.99542999267578,105.8957576751709,1.718759536743164,18.21279525756836,122.94268608093262,1.4848709106445312
489,0.00286102294921875,0.007152557373046875,0.010967254638671875,0.0050067901611328125,0.005245208740234375,0.01049041748046875,0.022649765014648438,0.32258033752441406,0.06175041198730469,0.018358230590820312,0.4432201385498047,0.09965896606445312,0.05173683166503906,0.23055076599121094,0.0026226043701171875,0.01239776611328125,0.10967254638671875,0.0035762786865234375,,3.7174224853515625,2.896547317504883,8.247137069702148,4.077911376953125,2.7582645416259766,8.086442947387695,14.16015625,46.189069747924805,73.26340675354004,13.021707534790039,47.188520431518555,75.21438598632812,17.04716682434082,106.12630844116211,1.7213821411132812,18.22519302368164,123.05235862731934,1.4884471893310547
490,0.0030994415283203125,0.003814697265625,0.011205673217773438,0.00476837158203125,0.003814697265625,0.019311904907226562,0.024318695068359375,0.023603439331054688,0.07009506225585938,0.022649765014648438,0.01621246337890625,0.06532669067382812,0.10466575622558594,0.2415180206298828,0.0026226043701171875,0.012636184692382812,0.22363662719726562,0.002384185791015625,,3.720521926879883,2.900362014770508,8.258342742919922,4.082679748535156,2.7620792388916016,8.105754852294922,14.18447494506836,46.21267318725586,73.3335018157959,13.044357299804688,47.20473289489746,75.27971267700195,17.151832580566406,106.36782646179199,1.7240047454833984,18.237829208374023,123.2759952545166,1.4908313751220703
491,0.0030994415283203125,0.003337860107421875,0.010728836059570312,0.00762939453125,0.002384185791015625,0.009775161743164062,0.0591278076171875,0.09655952453613281,0.06532669067382812,0.06079673767089844,0.03337860107421875,0.07605552673339844,0.11014938354492188,0.13494491577148438,0.002384185791015625,0.017404556274414062,0.1633167266845703,0.002384185791015625,,3.723621368408203,2.9036998748779297,8.269071578979492,4.090309143066406,2.764463424682617,8.115530014038086,14.243602752685547,46.30923271179199,73.39882850646973,13.105154037475586,47.23811149597168,75.35576820373535,17.261981964111328,106.50277137756348,1.726388931274414,18.255233764648438,123.43931198120117,1.493215560913086
492,0.0057220458984375,0.002384185791015625,0.010728836059570312,0.003337860107421875,0.0040531158447265625,0.010728836059570312,0.0247955322265625,0.06890296936035156,0.06175041198730469,0.02288818359375,0.030994415283203125,0.06532669067382812,0.05650520324707031,0.2696514129638672,0.002384185791015625,0.0705718994140625,0.1785755157470703,0.002384185791015625,,3.7293434143066406,2.9060840606689453,8.279800415039062,4.093647003173828,2.7685165405273438,8.126258850097656,14.26839828491211,46.378135681152344,73.46057891845703,13.128042221069336,47.26910591125488,75.42109489440918,17.3184871673584,106.77242279052734,1.7287731170654297,18.3258056640625,123.61788749694824,1.4955997467041016
493,0.003814697265625,0.0026226043701171875,0.010728836059570312,0.03170967102050781,0.0050067901611328125,0.010013580322265625,0.3345012664794922,0.061511993408203125,0.06031990051269531,0.3173351287841797,0.043392181396484375,0.05936622619628906,0.8921623229980469,0.23055076599121094,0.0026226043701171875,0.1513957977294922,0.2982616424560547,0.0026226043701171875,,3.7331581115722656,2.9087066650390625,8.290529251098633,4.125356674194336,2.7735233306884766,8.136272430419922,14.602899551391602,46.43964767456055,73.52089881896973,13.445377349853516,47.31249809265137,75.48046112060547,18.210649490356445,107.00297355651855,1.7313957214355469,18.477201461791992,123.9161491394043,1.4982223510742188
494,0.04458427429199219,0.0035762786865234375,0.022649765014648438,0.03719329833984375,0.0019073486328125,0.01049041748046875,0.15783309936523438,0.025272369384765625,0.1735687255859375,0.54931640625,0.06651878356933594,0.07295608520507812,0.8182525634765625,0.041961669921875,0.0026226043701171875,0.33736228942871094,0.04291534423828125,0.0026226043701171875,,3.777742385864258,2.912282943725586,8.313179016113281,4.16254997253418,2.775430679321289,8.14676284790039,14.760732650756836,46.46492004394531,73.69446754455566,13.994693756103516,47.3790168762207,75.55341720581055,19.028902053833008,107.04493522644043,1.734018325805664,18.814563751220703,123.95906448364258,1.500844955444336
495,0.1728534698486328,0.0040531158447265625,0.011920928955078125,0.02765655517578125,0.003337860107421875,0.010013580322265625,0.27942657470703125,0.014781951904296875,0.06580352783203125,0.10752677917480469,0.05841255187988281,0.06747245788574219,0.15687942504882812,0.09083747863769531,0.0026226043701171875,0.1518726348876953,0.32329559326171875,0.0026226043701171875,,3.9505958557128906,2.9163360595703125,8.32509994506836,4.190206527709961,2.778768539428711,8.156776428222656,15.040159225463867,46.47970199584961,73.7602710723877,14.10222053527832,47.437429428100586,75.62088966369629,19.185781478881836,107.13577270507812,1.7366409301757812,18.9664363861084,124.2823600769043,1.5034675598144531
496,0.0133514404296875,0.0050067901611328125,0.011205673217773438,0.02193450927734375,0.003814697265625,0.010251998901367188,0.11181831359863281,0.04315376281738281,0.05602836608886719,0.31495094299316406,0.049114227294921875,0.06413459777832031,0.3132820129394531,0.059604644775390625,0.0026226043701171875,0.24390220642089844,0.21028518676757812,0.002384185791015625,,3.963947296142578,2.9213428497314453,8.336305618286133,4.212141036987305,2.782583236694336,8.167028427124023,15.1519775390625,46.52285575866699,73.81629943847656,14.417171478271484,47.48654365539551,75.68502426147461,19.49906349182129,107.19537734985352,1.7392635345458984,19.210338592529297,124.49264526367188,1.5058517456054688
497,0.023126602172851562,0.0035762786865234375,0.011444091796875,0.015974044799804688,0.0021457672119140625,0.010728836059570312,0.1628398895263672,0.06222724914550781,0.05936622619628906,0.15282630920410156,0.1327991485595703,0.06365776062011719,0.13899803161621094,0.10251998901367188,0.0026226043701171875,0.3795623779296875,0.1804828643798828,0.0021457672119140625,,3.9870738983154297,2.9249191284179688,8.347749710083008,4.228115081787109,2.78472900390625,8.177757263183594,15.314817428588867,46.5850830078125,73.87566566467285,14.569997787475586,47.61934280395508,75.74868202209473,19.6380615234375,107.29789733886719,1.7418861389160156,19.589900970458984,124.67312812805176,1.5079975128173828
498,0.014781951904296875,0.0035762786865234375,0.010967254638671875,0.0152587890625,0.0021457672119140625,0.01049041748046875,0.14209747314453125,0.036716461181640625,0.07152557373046875,0.05245208740234375,0.0073909759521484375,0.05745887756347656,0.11301040649414062,0.18596649169921875,0.002384185791015625,0.10538101196289062,0.133514404296875,0.002384185791015625,,4.001855850219727,2.928495407104492,8.35871696472168,4.243373870849609,2.786874771118164,8.188247680664062,15.456914901733398,46.62179946899414,73.94719123840332,14.62244987487793,47.62673377990723,75.8061408996582,19.75107192993164,107.4838638305664,1.7442703247070312,19.695281982421875,124.80664253234863,1.5103816986083984
499,0.012159347534179688,0.002384185791015625,0.010251998901367188,0.011205673217773438,0.0045299530029296875,0.011682510375976562,0.1239776611328125,0.024080276489257812,0.05412101745605469,0.11968612670898438,0.008106231689453125,0.056743621826171875,0.1049041748046875,0.1342296600341797,0.002384185791015625,0.213623046875,0.21600723266601562,0.002384185791015625,,4.014015197753906,2.930879592895508,8.368968963623047,4.254579544067383,2.7914047241210938,8.199930191040039,15.580892562866211,46.6458797454834,74.00131225585938,14.742136001586914,47.63484001159668,75.86288452148438,19.855976104736328,107.61809349060059,1.7466545104980469,19.908905029296875,125.02264976501465,1.512765884399414
500,0.01811981201171875,0.0050067901611328125,0.010967254638671875,0.014543533325195312,0.003337860107421875,0.011444091796875,0.12826919555664062,0.40078163146972656,0.052928924560546875,0.1251697540283203,0.08845329284667969,0.055789947509765625,0.02574920654296875,0.5362033843994141,0.002384185791015625,0.13637542724609375,0.3504753112792969,0.0026226043701171875,,4.032135009765625,2.9358863830566406,8.379936218261719,4.269123077392578,2.7947425842285156,8.211374282836914,15.709161758422852,47.046661376953125,74.05424118041992,14.867305755615234,47.72329330444336,75.91867446899414,19.881725311279297,108.154296875,1.7490386962890625,20.04528045654297,125.37312507629395,1.5153884887695312
501,0.007867813110351562,0.003337860107421875,0.01049041748046875,0.01049041748046875,0.0040531158447265625,0.011682510375976562,0.05125999450683594,0.08463859558105469,0.05435943603515625,0.0476837158203125,0.051021575927734375,0.11014938354492188,0.11348724365234375,0.1842975616455078,0.0021457672119140625,0.1499652862548828,0.22172927856445312,0.0030994415283203125,,4.040002822875977,2.9392242431640625,8.390426635742188,4.279613494873047,2.798795700073242,8.22305679321289,15.760421752929688,47.13129997253418,74.10860061645508,14.914989471435547,47.774314880371094,76.02882385253906,19.99521255493164,108.33859443664551,1.7511844635009766,20.19524574279785,125.5948543548584,1.5184879302978516
502,0.01239776611328125,0.005245208740234375,0.015735626220703125,0.012874603271484375,0.0050067901611328125,0.02002716064453125,0.087738037109375,0.11372566223144531,0.232696533203125,0.053882598876953125,0.04863739013671875,0.2865791320800781,0.04100799560546875,0.10609626770019531,0.0073909759521484375,0.06914138793945312,0.09584426879882812,0.004291534423828125,,4.052400588989258,2.944469451904297,8.40616226196289,4.292488098144531,2.803802490234375,8.243083953857422,15.848159790039062,47.245025634765625,74.3412971496582,14.9688720703125,47.82295227050781,76.31540298461914,20.03622055053711,108.4446907043457,1.758575439453125,20.264387130737305,125.69069862365723,1.5227794647216797
503,0.00762939453125,0.00286102294921875,0.029087066650390625,0.007867813110351562,0.0019073486328125,0.024557113647460938,0.04291534423828125,0.04458427429199219,0.179290771484375,0.04172325134277344,0.034809112548828125,0.13828277587890625,0.06866455078125,0.1881122589111328,0.0040531158447265625,0.07176399230957031,0.16188621520996094,0.0040531158447265625,,4.060029983520508,2.9473304748535156,8.435249328613281,4.300355911254883,2.8057098388671875,8.267641067504883,15.891075134277344,47.28960990905762,74.52058792114258,15.010595321655273,47.85776138305664,76.45368576049805,20.10488510131836,108.63280296325684,1.7626285552978516,20.336151123046875,125.85258483886719,1.5268325805664062
504,0.0059604644775390625,0.0030994415283203125,0.025987625122070312,0.009775161743164062,0.0026226043701171875,0.0171661376953125,0.04267692565917969,0.008821487426757812,0.15044212341308594,0.04315376281738281,0.07009506225585938,0.15544891357421875,0.09322166442871094,0.11706352233886719,0.004291534423828125,0.012636184692382812,0.07104873657226562,0.003814697265625,,4.065990447998047,2.950429916381836,8.461236953735352,4.310131072998047,2.8083324432373047,8.284807205200195,15.933752059936523,47.298431396484375,74.67103004455566,15.053749084472656,47.9278564453125,76.60913467407227,20.19810676574707,108.7498664855957,1.7669200897216797,20.348787307739258,125.92363357543945,1.5306472778320312
505,0.008106231689453125,0.0035762786865234375,0.023365020751953125,0.00667572021484375,0.0021457672119140625,0.012636184692382812,0.03981590270996094,0.041484832763671875,0.08296966552734375,0.06890296936035156,0.0035762786865234375,0.08082389831542969,0.062465667724609375,0.09036064147949219,0.0026226043701171875,0.09655952453613281,0.13589859008789062,0.0026226043701171875,,4.0740966796875,2.9540061950683594,8.484601974487305,4.316806793212891,2.8104782104492188,8.297443389892578,15.973567962646484,47.33991622924805,74.75399971008301,15.122652053833008,47.93143272399902,76.6899585723877,20.26057243347168,108.8402271270752,1.7695426940917969,20.44534683227539,126.05953216552734,1.5332698822021484
506,0.00667572021484375,0.0016689300537109375,0.01049041748046875,0.007867813110351562,0.00286102294921875,0.011444091796875,0.0896453857421875,0.0133514404296875,0.07843971252441406,0.10228157043457031,0.019550323486328125,0.06031990051269531,0.3077983856201172,0.04458427429199219,0.0030994415283203125,0.07009506225585938,0.26416778564453125,0.0035762786865234375,,4.080772399902344,2.9556751251220703,8.495092391967773,4.324674606323242,2.8133392333984375,8.308887481689453,16.063213348388672,47.353267669677734,74.83243942260742,15.224933624267578,47.95098304748535,76.75027847290039,20.568370819091797,108.88481140136719,1.7726421356201172,20.51544189453125,126.32369995117188,1.5368461608886719
507,0.013828277587890625,0.0019073486328125,0.01239776611328125,0.011205673217773438,0.0019073486328125,0.0286102294921875,0.056743621826171875,0.05269050598144531,0.06365776062011719,0.08535385131835938,0.03790855407714844,0.118255615234375,0.1373291015625,0.10418891906738281,0.003337860107421875,0.027418136596679688,0.2624988555908203,0.0019073486328125,,4.094600677490234,2.957582473754883,8.507490158081055,4.335880279541016,2.81524658203125,8.33749771118164,16.119956970214844,47.40595817565918,74.89609718322754,15.310287475585938,47.9888916015625,76.86853408813477,20.705699920654297,108.98900032043457,1.775979995727539,20.54286003112793,126.5861988067627,1.5387535095214844
508,0.014781951904296875,0.003337860107421875,0.011682510375976562,0.0057220458984375,0.003814697265625,0.020265579223632812,0.041484832763671875,0.014781951904296875,0.06222724914550781,0.0629425048828125,0.0026226043701171875,0.057220458984375,0.12111663818359375,0.18310546875,0.0021457672119140625,0.11539459228515625,0.14448165893554688,0.002384185791015625,,4.109382629394531,2.9609203338623047,8.519172668457031,4.341602325439453,2.819061279296875,8.357763290405273,16.161441802978516,47.42074012756348,74.95832443237305,15.37322998046875,47.99151420593262,76.92575454711914,20.82681655883789,109.17210578918457,1.7781257629394531,20.658254623413086,126.73068046569824,1.5411376953125
509,0.011444091796875,0.0026226043701171875,0.010728836059570312,0.008106231689453125,0.0040531158447265625,0.010728836059570312,0.08225440979003906,0.05078315734863281,0.05888938903808594,0.0476837158203125,0.05078315734863281,0.05698204040527344,0.025272369384765625,0.27060508728027344,0.0021457672119140625,0.1270771026611328,0.2448558807373047,0.0021457672119140625,,4.120826721191406,2.963542938232422,8.529901504516602,4.349708557128906,2.8231143951416016,8.368492126464844,16.243696212768555,47.47152328491211,75.01721382141113,15.420913696289062,48.04229736328125,76.98273658752441,20.852088928222656,109.44271087646484,1.7802715301513672,20.78533172607422,126.97553634643555,1.543283462524414
510,0.0073909759521484375,0.0021457672119140625,0.011205673217773438,0.0057220458984375,0.00286102294921875,0.010967254638671875,0.04076957702636719,0.06771087646484375,0.06914138793945312,0.06818771362304688,0.0553131103515625,0.05698204040527344,0.08511543273925781,0.1544952392578125,0.0021457672119140625,0.05626678466796875,0.06341934204101562,0.0021457672119140625,,4.128217697143555,2.965688705444336,8.541107177734375,4.355430603027344,2.8259754180908203,8.379459381103516,16.284465789794922,47.53923416137695,75.08635520935059,15.48910140991211,48.09761047363281,77.03971862792969,20.937204360961914,109.59720611572266,1.7824172973632812,20.841598510742188,127.03895568847656,1.5454292297363281
511,0.007152557373046875,0.002384185791015625,0.011444091796875,0.007152557373046875,0.002384185791015625,0.010967254638671875,0.037670135498046875,0.06031990051269531,0.05316734313964844,0.06937980651855469,0.0045299530029296875,0.09179115295410156,0.012159347534179688,0.057697296142578125,0.0019073486328125,0.08940696716308594,0.09632110595703125,0.0026226043701171875,,4.135370254516602,2.9680728912353516,8.55255126953125,4.362583160400391,2.828359603881836,8.390426635742188,16.32213592529297,47.59955406188965,75.13952255249023,15.558481216430664,48.10214042663574,77.13150978088379,20.949363708496094,109.65490341186523,1.7843246459960938,20.931005477905273,127.1352767944336,1.5480518341064453
512,0.0057220458984375,0.0030994415283203125,0.011444091796875,0.00858306884765625,0.00286102294921875,0.0209808349609375,0.03409385681152344,0.057697296142578125,0.060558319091796875,0.028371810913085938,0.0045299530029296875,0.06103515625,0.13756752014160156,0.09965896606445312,0.00286102294921875,0.01811981201171875,0.1201629638671875,0.0021457672119140625,,4.141092300415039,2.971172332763672,8.563995361328125,4.371166229248047,2.8312206268310547,8.411407470703125,16.356229782104492,47.65725135803223,75.20008087158203,15.58685302734375,48.10667037963867,77.19254493713379,21.086931228637695,109.75456237792969,1.7871856689453125,20.949125289916992,127.25543975830078,1.5501976013183594
513,0.0057220458984375,0.00286102294921875,0.010251998901367188,0.00667572021484375,0.0021457672119140625,0.01049041748046875,0.03647804260253906,0.0438690185546875,0.04410743713378906,0.03528594970703125,0.02765655517578125,0.055789947509765625,0.06437301635742188,0.11587142944335938,0.0021457672119140625,0.025033950805664062,0.10371208190917969,0.002384185791015625,,4.146814346313477,2.9740333557128906,8.574247360229492,4.377841949462891,2.8333663940429688,8.421897888183594,16.39270782470703,47.701120376586914,75.24418830871582,15.622138977050781,48.13432693481445,77.24833488464355,21.151304244995117,109.87043380737305,1.7893314361572266,20.974159240722656,127.35915184020996,1.552581787109375
514,0.0050067901611328125,0.0019073486328125,0.010967254638671875,0.0064373016357421875,0.0035762786865234375,0.01049041748046875,0.03647804260253906,0.04553794860839844,0.0591278076171875,0.05435943603515625,0.0064373016357421875,0.14138221740722656,0.0858306884765625,0.10776519775390625,0.00286102294921875,0.118255615234375,0.03981590270996094,0.0026226043701171875,,4.151821136474609,2.975940704345703,8.585214614868164,4.384279251098633,2.836942672729492,8.432388305664062,16.42918586730957,47.74665832519531,75.30331611633301,15.676498413085938,48.140764236450195,77.38971710205078,21.23713493347168,109.97819900512695,1.7921924591064453,21.09241485595703,127.39896774291992,1.5552043914794922
515,0.0064373016357421875,0.0019073486328125,0.019311904907226562,0.005245208740234375,0.0045299530029296875,0.014781951904296875,0.03266334533691406,0.03695487976074219,0.08511543273925781,0.030994415283203125,0.04839897155761719,0.09179115295410156,0.019073486328125,0.027894973754882812,0.00286102294921875,0.06985664367675781,0.1983642578125,0.0030994415283203125,,4.158258438110352,2.9778480529785156,8.60452651977539,4.389524459838867,2.841472625732422,8.44717025756836,16.461849212646484,47.783613204956055,75.38843154907227,15.70749282836914,48.18916320800781,77.48150825500488,21.256208419799805,110.00609397888184,1.795053482055664,21.16227149963379,127.59733200073242,1.5583038330078125
516,0.004291534423828125,0.0035762786865234375,0.020265579223632812,0.006198883056640625,0.002384185791015625,0.011444091796875,0.030279159545898438,0.1385211944580078,0.06771087646484375,0.05078315734863281,0.3600120544433594,0.08034706115722656,0.06461143493652344,0.40340423583984375,0.0021457672119140625,0.03457069396972656,0.1666545867919922,0.0021457672119140625,,4.16254997253418,2.981424331665039,8.624792098999023,4.395723342895508,2.8438568115234375,8.458614349365234,16.492128372192383,47.92213439941406,75.45614242553711,15.758275985717773,48.54917526245117,77.56185531616211,21.320819854736328,110.40949821472168,1.7971992492675781,21.196842193603516,127.76398658752441,1.5604496002197266
517,0.0045299530029296875,0.0045299530029296875,0.01049041748046875,0.0064373016357421875,0.0064373016357421875,0.010967254638671875,0.029802322387695312,0.04863739013671875,0.0629425048828125,0.0286102294921875,0.05555152893066406,0.05435943603515625,0.06270408630371094,0.2295970916748047,0.0019073486328125,0.0152587890625,0.12683868408203125,0.0021457672119140625,,4.167079925537109,2.9859542846679688,8.635282516479492,4.40216064453125,2.8502941131591797,8.469581604003906,16.521930694580078,47.97077178955078,75.51908493041992,15.786886215209961,48.604726791381836,77.61621475219727,21.38352394104004,110.63909530639648,1.7991065979003906,21.212100982666016,127.89082527160645,1.5625953674316406
518,0.0040531158447265625,0.00476837158203125,0.010728836059570312,0.0069141387939453125,0.007867813110351562,0.010728836059570312,0.029802322387695312,0.019550323486328125,0.057697296142578125,0.028848648071289062,0.021457672119140625,0.06127357482910156,0.0514984130859375,0.052928924560546875,0.0021457672119140625,0.025272369384765625,0.11587142944335938,0.0016689300537109375,,4.171133041381836,2.99072265625,8.646011352539062,4.409074783325195,2.8581619262695312,8.480310440063477,16.551733016967773,47.99032211303711,75.5767822265625,15.81573486328125,48.62618446350098,77.67748832702637,21.435022354125977,110.69202423095703,1.8012523651123047,21.23737335205078,128.0066967010498,1.5642642974853516
